id	filename	md5	size	state
627fc5e3-1596-4d36-91b5-ffa755e56b6e	nationwidechildrens.org_ssf.TCGA-A8-A07J.xml	4fd72af3497334ce5ed1ff78a12527c7	15708	released
afb42c51-96cf-45cb-8ec9-8087e78bf669	nationwidechildrens.org_ssf.TCGA-AO-A12F.xml	fca86d0989ef5132c090897d7e4d02de	15713	released
c141a4ee-76fb-4e07-b598-7154bfb97696	nationwidechildrens.org_ssf.TCGA-A1-A0SK.xml	3de30e09370b3ca600dc116f19bebdd2	15759	released
d7d9c36c-ca09-424d-a03b-9a41c2579bc2	nationwidechildrens.org_ssf.TCGA-EW-A1IY.xml	019a0221de01850e16afcddc380c3b41	15703	released
06e4b755-93ad-4c7a-8c50-4a1c1f1d2a8d	nationwidechildrens.org_ssf.TCGA-E2-A1IG.xml	050b47c02b7aeac6467811031d20df48	18949	released
9ecd50bc-b882-403e-bc6e-7ead71b3b9aa	nationwidechildrens.org_ssf.TCGA-A8-A07O.xml	623b1da4c74ddfa3d455eb9037cfb2c4	15697	released
feb08153-50f9-40f9-80fd-ec3184437f5b	nationwidechildrens.org_ssf.TCGA-EW-A1J6.xml	d0002ca3ad437c03ac820e0594a849cf	15700	released
5bc794dc-1ec9-43c0-8325-df4f544f9d80	nationwidechildrens.org_ssf.TCGA-AC-A3EH.xml	1fbb3ae6a9386ba9daf03687fac5b3c4	15790	released
115d11a6-8fd7-423c-a45c-55ff64870039	nationwidechildrens.org_ssf.TCGA-AR-A255.xml	858955793784ffd3353f889fac151f4b	15833	released
f5daa245-a0d5-46d4-ad0d-199736578761	nationwidechildrens.org_ssf.TCGA-A8-A075.xml	1fbaa8cc5811e8254b146f90ef1b5cac	15707	released
d80603bb-0f2f-482b-87ae-19aa9891a957	nationwidechildrens.org_ssf.TCGA-EW-A6SC.xml	4d46c828767c32a8d1ee36b850c3ea08	14785	released
79af5d62-302d-4107-9bd9-03fd2e37d8d0	nationwidechildrens.org_ssf.TCGA-BH-A1FH.xml	1337a8a22869cfa7f7417919afef2a95	15705	released
cbb3e171-3a98-409c-84d9-80ce026a1a3e	nationwidechildrens.org_ssf.TCGA-BH-A0DK.xml	6ddd84de1a22ae4be0ab7faf4b36b06c	18842	released
58091b27-13c4-4f9b-afa7-7484f8aa844b	nationwidechildrens.org_ssf.TCGA-BH-A0DI.xml	5aacaacca2543c5b2843f7fa6bdf11de	15725	released
dfa6dda6-2199-4048-9ae0-ca18482c7eaa	nationwidechildrens.org_ssf.TCGA-BH-A0C3.xml	76332d9e29b981718c178e6d5778adcf	15755	released
b179a732-aeff-4419-8eb3-40aa3a9e6478	nationwidechildrens.org_ssf.TCGA-AO-A03U.xml	92e67ddb22a87649c9fdb89c11e36cc5	15448	released
f8a45b91-bd59-43e8-ae8f-b0703feed02a	nationwidechildrens.org_ssf.TCGA-E2-A14R.xml	b3402bc4effa034f018a4be35dca2cc5	15783	released
fc95da8c-f411-423a-a0ec-21a7e8e50cf8	nationwidechildrens.org_ssf.TCGA-AN-A0XU.xml	49ac72c7ce673c42a29e2162ce18e6d4	14672	released
23f7dc10-fc3c-47ff-892a-ba9cecd8ce57	nationwidechildrens.org_ssf.TCGA-BH-A1EW.xml	8fa08d0b1bf51e76ef5a89a60b55a5f0	15705	released
538e7c4f-6d40-47e9-a950-2578736b5aae	nationwidechildrens.org_ssf.TCGA-EW-A1PG.xml	1bbc9176cad6d9735c869f201e224a6d	15695	released
d0793448-59af-43d8-9075-3ea4040ddfd5	nationwidechildrens.org_ssf.TCGA-AC-A6IV.xml	a71deb3918fe6d53d21aa8cd88306158	14812	released
c21e35ba-6a30-438b-99ab-eeb4495559de	nationwidechildrens.org_ssf.TCGA-A2-A0EN.xml	197595f577a45d2392e18c4bab8fcd5e	15725	released
e5e54dce-6552-4b10-a224-11b78b1a77b5	nationwidechildrens.org_ssf.TCGA-BH-A0E9.xml	e459121d0601bbbf4ef9ec6f1879eb34	17576	released
195f883f-d8cb-46bb-8838-6be405cf094b	nationwidechildrens.org_ssf.TCGA-AO-A0J9.xml	99219740b85229034a9cbbd18976c85e	15671	released
41e3a324-4590-4cac-a51a-820911c7d729	nationwidechildrens.org_ssf.TCGA-AO-A0JL.xml	ab3b4f49bdb809f9edbfaf69fb40522f	15670	released
276fb112-f9db-496e-a8df-48e57dc2d8b7	nationwidechildrens.org_ssf.TCGA-AR-A0TZ.xml	67d2a281745b0c922c83df52f3805f03	15669	released
c910ccf1-e24b-4372-89fa-12790efc815b	nationwidechildrens.org_ssf.TCGA-A8-A0A2.xml	06139e8bc27bbaf35a25d687004bee9b	15709	released
9478d6e7-71ad-4b19-8a1d-35016e41dcc8	nationwidechildrens.org_ssf.TCGA-BH-A42U.xml	fe3056fd43e7e23a16c692e627880373	14872	released
1d93c2fe-4a0c-4ade-9cee-857b72c0a5ab	nationwidechildrens.org_ssf.TCGA-EW-A1P8.xml	3de5a8c22d55469e5e26a5eaa6ebe87e	15711	released
a36cebea-aa26-438e-afa0-b698fb3b8d2f	nationwidechildrens.org_ssf.TCGA-D8-A1XW.xml	04fa7542ef7064e33ecacc8ae9463b82	15658	released
501fe6b4-8cad-4045-923b-e80e71f74476	nationwidechildrens.org_ssf.TCGA-AO-A0J6.xml	a1c61ef779d5228d5f9e180b96496acf	15667	released
54463572-7bda-40a2-ae11-b0383a02f357	nationwidechildrens.org_ssf.TCGA-A8-A09W.xml	a229aea8d913af7edc91f4bfe4316be2	15695	released
ed00da26-b3f0-4f77-9f62-b7a474755622	nationwidechildrens.org_ssf.TCGA-A8-A06N.xml	4ca7187e06f86b28d2ae525095156312	15704	released
2e3f3bb2-d7f6-4f52-969e-4f9c1576e270	nationwidechildrens.org_ssf.TCGA-OL-A66I.xml	39d0d7967b3547a3493d0f06b54e3331	15054	released
086f642c-545f-4e88-a2a7-87308922816a	nationwidechildrens.org_ssf.TCGA-AR-A24T.xml	7e57510cd77ac5b4699bc432cbf72d41	15789	released
636e0399-27d6-4dc7-aa30-0fc55fec448c	nationwidechildrens.org_ssf.TCGA-E9-A22D.xml	c7f8df6e2851fdca08a0f2c9e31eb438	15656	released
bb4b205d-d893-48bc-a8d0-7e40122647c2	nationwidechildrens.org_ssf.TCGA-A2-A04Y.xml	a9628e1dba7713a3f38182ede0e2723a	15760	released
b3efd046-78fe-4804-a299-7feb7c96f550	nationwidechildrens.org_ssf.TCGA-AC-A2FO.xml	799aa5e63594a423f47bd10c7bb01f5d	15753	released
73e005eb-7edc-4a8f-8183-bccc9b9d8e9d	nationwidechildrens.org_ssf.TCGA-A7-A26J.xml	0c09a39d77cc8f447456c9c93206e052	15956	released
6544028e-8a36-41d4-9b76-1fe544cb9999	nationwidechildrens.org_ssf.TCGA-AC-A3YI.xml	2fe31f02dc0a913b3fd8e45520b869af	14821	released
78a36706-57f3-42ef-a813-0878af4a61f1	nationwidechildrens.org_ssf.TCGA-A2-A0YF.xml	4f3a201e38a46a8a96bf6e823aed55a0	15760	released
afd3b494-92a3-48ee-93cd-b2717079dcd1	nationwidechildrens.org_ssf.TCGA-A7-A6VV.xml	ab913b51346c70c0914c3a481b93cc5e	14803	released
9a8745f0-23bf-46b2-b08a-3441c517076d	nationwidechildrens.org_ssf.TCGA-E2-A572.xml	dc20e6e56d2b8cdf1a35c347dadafbc8	15897	released
24c33d2e-d5ef-480e-934a-4dc5d8f94f23	nationwidechildrens.org_ssf.TCGA-LL-A8F5.xml	18ef957bfc095da336aef4bec1ef750f	14786	released
ee72ae03-4d88-44ee-88df-5bb7b85e53c8	nationwidechildrens.org_ssf.TCGA-E2-A1LS.xml	4cab0a52243d612101d4e4570e9494d5	15751	released
f94ac05c-3813-442c-96a2-4d2710841b77	nationwidechildrens.org_ssf.TCGA-A2-A0SX.xml	25df974c798a57321fb1a7e8d15e538a	15676	released
ec549d3a-add9-447d-a08b-c549c718d57e	nationwidechildrens.org_ssf.TCGA-A2-A3Y0.xml	3850db66b7fb7550df9e841bf3cb64b9	15069	released
706da9c0-c80c-48d3-85bf-06cbbe34fdd3	nationwidechildrens.org_ssf.TCGA-OL-A5RZ.xml	3b8481a28b53213524e4831ae85f10c3	15064	released
01a03a2f-656c-467f-b2a6-45a3f0da7732	nationwidechildrens.org_ssf.TCGA-BH-A28O.xml	18e7e13fadc0e00b8c182472ef640e31	15696	released
acd4f8b2-80af-4155-93f3-a604cfc95a3d	nationwidechildrens.org_ssf.TCGA-PE-A5DC.xml	74b8183762d3447c62dbb2b8aa2edbfa	15044	released
5bb2873b-3a40-4da9-b690-8b147e8e9b68	nationwidechildrens.org_ssf.TCGA-AQ-A54N.xml	b1036176d860b1bbe12afae322c204bb	15049	released
b57bfe81-34eb-4839-b769-5570b3ed9128	nationwidechildrens.org_ssf.TCGA-E2-A1LH.xml	b6339d566360f03c5890015c308b11d7	15743	released
eb7826d5-f91f-4e01-916f-4a49c24cc633	nationwidechildrens.org_ssf.TCGA-A2-A04W.xml	546557c03ede957212beb894166473b6	15769	released
b5c8fe3f-a344-4f74-832e-8210203e55c5	nationwidechildrens.org_ssf.TCGA-B6-A0IQ.xml	ec2ed4b2b708968bd05c1a704f3e38dc	15667	released
c56f15c8-4998-4fa7-8eb6-04d06959efe3	nationwidechildrens.org_ssf.TCGA-E2-A109.xml	14bac1fb132818b2b6a432c40f8ba1fa	15725	released
78026596-7c57-403d-85a3-ca244cbb9117	nationwidechildrens.org_ssf.TCGA-E9-A1NE.xml	46dcc115d137fdfcdc2ee8b36bbd7adc	18963	released
f22e37a5-2657-4ea2-8632-48255e2d91d9	nationwidechildrens.org_ssf.TCGA-D8-A1XS.xml	6950ef798daaeb497e09a2dd0dc94076	15711	released
a4720a74-beec-49b2-86c5-23f44e23f33b	nationwidechildrens.org_ssf.TCGA-XX-A899.xml	b148a643e60e2025270a5166bbc2f0b2	17948	released
c07e9a0b-d218-40d1-ac72-096bd8c30188	nationwidechildrens.org_ssf.TCGA-AN-A0AM.xml	4c8947e919129ea39e78c3a7481e9909	15518	released
0830c41f-2e3c-42bb-b783-bfa1a57fa2e3	nationwidechildrens.org_ssf.TCGA-B6-A0X5.xml	bbc4438aeba03daff7bd3b418fb64315	15555	released
06965152-59bc-49ac-a0cc-c6f9b3ba229d	nationwidechildrens.org_ssf.TCGA-D8-A1JJ.xml	5efdceb08fa522b589cba385952c42ff	15665	released
e414dcef-3598-4949-84f9-acbf83bdc764	nationwidechildrens.org_ssf.TCGA-B6-A0I5.xml	bf692b6f0a53b5e547e43397f8ed683c	15635	released
62cc6fe6-0988-4128-a4f8-153613813a8d	nationwidechildrens.org_ssf.TCGA-E9-A1RB.xml	977400060a32ee489d456cccb5c2786c	18962	released
d78d3223-d4f0-4ef5-91b9-66d1fe35cf46	nationwidechildrens.org_ssf.TCGA-E2-A1LA.xml	949daa5f2e889cc6e47d2677e2f5ff05	15814	released
6ff10e35-00ed-40b4-8fa7-9468f704d404	nationwidechildrens.org_ssf.TCGA-AO-A03M.xml	4c0dde66e93e48c3412b909df131199f	15408	released
716b9dae-8a25-41e6-8ec6-c4d0ef21012c	nationwidechildrens.org_ssf.TCGA-AN-A0FD.xml	6945a19e40ddc1d9bf1776cd90211243	15522	released
4bf0479e-5271-460e-8315-b37c4c7cb7bb	nationwidechildrens.org_ssf.TCGA-E2-A15F.xml	a2a57018e4c7e929c60fc69b55a25414	15784	released
73c171c3-cd37-4ba8-9e4b-9db3c9770bf8	nationwidechildrens.org_ssf.TCGA-E9-A1N9.xml	d7e44aa46445edd4ed46bd9c3954865a	19000	released
16aea0f7-baef-43b5-bcbc-e0eae2ab3f6b	nationwidechildrens.org_ssf.TCGA-A7-A26G.xml	a031564bf0c54ead68a34933e3f562f9	15691	released
4b30c92e-c0be-4e0c-8466-3d8a3977696f	nationwidechildrens.org_ssf.TCGA-EW-A1PA.xml	2dcc942ad01edf8801371c189ac5845f	15677	released
d36662c3-2af6-48ad-a82e-b545ad94280a	nationwidechildrens.org_ssf.TCGA-A2-A3XU.xml	d3e581988123ca29c2035b97e01dcbbb	15051	released
ea63d159-3e9f-493a-be28-738c25783e4a	nationwidechildrens.org_ssf.TCGA-AO-A0JB.xml	8629fcb561b8b0e1ef1b93e5be652650	15669	released
f6186c7d-439c-4591-a49a-43d37b061ea4	nationwidechildrens.org_ssf.TCGA-E2-A105.xml	a434dd5dec2906baccb8da7b51a842f1	15723	released
0dc07f74-b93b-4296-a6df-f235101076f6	nationwidechildrens.org_ssf.TCGA-E9-A22A.xml	4d7e443f15c9144ee5cb2f8607e21928	15656	released
e0b7be62-fe54-4a99-a70e-a800b4ed0e02	nationwidechildrens.org_ssf.TCGA-E9-A1NA.xml	0ea717adbd8a3f235eeb2643fdc7757f	18999	released
8bb0edd1-855b-420d-a4c2-06ef493401ee	nationwidechildrens.org_ssf.TCGA-D8-A1J9.xml	45aa3660c5f8d4feafe43d6c992a3594	15622	released
cc7dc88b-a671-4697-84b1-d8e23930c4c6	nationwidechildrens.org_ssf.TCGA-E2-A15G.xml	c774c9da679a7faf9f5416145f43aace	15821	released
9ebe6444-7436-4076-a906-644bff401a90	nationwidechildrens.org_ssf.TCGA-S3-A6ZF.xml	6a679eb77444a98066db91302b2a33b1	14793	released
e15a3f4d-45a6-4391-92e7-33a7d0936356	nationwidechildrens.org_ssf.TCGA-C8-A273.xml	1b6b7fd3af275c4825707e3db8a9ed9b	15707	released
5929a329-3036-464a-b8c5-a2e6c82f852f	nationwidechildrens.org_ssf.TCGA-A2-A3XW.xml	ef041e8ed4da97485c79e52fd1f02e8b	15061	released
9900825e-4ef0-414a-8f5f-e70c918a7a28	nationwidechildrens.org_ssf.TCGA-AR-A5QP.xml	c910467e035cbad0c9ab2583d6532ba9	15068	released
e70bac59-93b0-4d6a-850b-e10d558e7087	nationwidechildrens.org_ssf.TCGA-AN-A0FN.xml	d69f35d09839b4c21ff7a294a92439b8	14673	released
7d26a2e4-d19e-49e3-b17f-38a23d2d1e2e	nationwidechildrens.org_ssf.TCGA-C8-A278.xml	222d1bdacf5df9737463e9e0500cd66f	15714	released
6e69dae3-59a4-4227-9717-06d988301bcb	nationwidechildrens.org_ssf.TCGA-A7-A26F.xml	1b382dd8d6399dfb9b70ae5f5c7408e1	15691	released
ac1db8a2-e4b0-4f0e-918b-c4288f9688d1	nationwidechildrens.org_ssf.TCGA-E9-A54X.xml	8b7f8d9962b60f2764773ac7f705f43f	14766	released
075a60dc-2a49-4cff-99f6-14bf147173bf	nationwidechildrens.org_ssf.TCGA-BH-A1FD.xml	c6b1a467bfe7b7ac4a97121100c5980c	15703	released
738fdf87-6034-4151-9e50-4292a29ea3a7	nationwidechildrens.org_ssf.TCGA-AO-A12A.xml	beb4ab07d55dce863f50fc0b7ccec13f	15713	released
bb4d3835-2aad-413e-98b3-63ce044da526	nationwidechildrens.org_ssf.TCGA-A7-A0DB.xml	4c34f4d30876f4e3ede15dddfc984287	19220	released
2ce2a67f-2e2b-4b31-bdd8-7ba4ea048ab6	nationwidechildrens.org_ssf.TCGA-A8-A082.xml	f18090fc3584bbda967c71bca40c736c	15734	released
7ac27366-fdbd-46c9-8929-ad83df57ad9d	nationwidechildrens.org_ssf.TCGA-AR-A2LN.xml	244f017387583a53a3cfba61bf025ec7	15863	released
c9c684c5-c738-425f-8923-5e4ff36b73c9	nationwidechildrens.org_ssf.TCGA-EW-A1PC.xml	6f7c788b6449c4665123c9d42475673d	15435	released
38b2a48f-28f1-40c9-a950-5bf44f75a027	nationwidechildrens.org_ssf.TCGA-AC-A23G.xml	dbf576058093d6696335ac7f60c02e4c	15753	released
81dc1544-7a1d-4e6a-9204-82bf283ecdf4	nationwidechildrens.org_ssf.TCGA-A7-A0DA.xml	5b297d09d1a490cb7a1571bdd53cc396	15632	released
58b7f24b-6a14-4f03-8251-14dd4e7aac1d	nationwidechildrens.org_ssf.TCGA-BH-A18F.xml	f9a24f1dc38924b11e8b877d4416579f	15758	released
6231d749-5c7d-471e-ac2b-40ae829c02c2	nationwidechildrens.org_ssf.TCGA-A8-A07S.xml	450a9dd8dcb1a0ffdb6d99906ad144a1	15733	released
59e93f10-52d2-4583-bd38-70aea3fdb9e0	nationwidechildrens.org_ssf.TCGA-A1-A0SD.xml	50e4dc817283ffeb4d8194be96f1a1d2	15714	released
f7d838d1-9390-421b-96b5-7f0ab036978c	nationwidechildrens.org_ssf.TCGA-BH-A0H7.xml	951f79c62577bc6f1c66008675bc24f3	20790	released
6fd0e269-7225-4bfd-9e4e-3cc1644d96e0	nationwidechildrens.org_ssf.TCGA-E2-A1B5.xml	98b54db831c530bf1f7ec6fc2d32a367	18979	released
e19c2be2-3817-4a5c-8c5e-c384ab04cf4f	nationwidechildrens.org_ssf.TCGA-BH-A0B7.xml	8da33689d86f5bbfe577a15361972727	18844	released
782773a7-9586-4163-b51b-ee618a98d736	nationwidechildrens.org_ssf.TCGA-AO-A0J3.xml	b491bf83c4a10c1f8cca251c2e271af6	15723	released
5b5adc03-96c9-402b-a722-ac3824e8d8fe	nationwidechildrens.org_ssf.TCGA-E2-A1L6.xml	8e510f28b24662d923542051a40f64fc	15812	released
7ceedba9-de30-4358-aff7-af78a7885a95	nationwidechildrens.org_ssf.TCGA-BH-A18K.xml	9b4c918ab57f4842323c92fbb3bb0177	15759	released
3f084bfc-e2eb-48ef-b374-e70ddff7b1a5	nationwidechildrens.org_ssf.TCGA-C8-A27A.xml	02a3734e0a79d9181e690196ed9cf25c	15682	released
3536a50f-0b04-4d4c-9062-1725a60ca12e	nationwidechildrens.org_ssf.TCGA-BH-A0B0.xml	272217b300b259ea4d8ee3de3fd2fa1a	15630	released
fed7d14c-4680-46b6-9aa7-1105f9293f0f	nationwidechildrens.org_ssf.TCGA-BH-A1ET.xml	48200cc0d66ecf668e2667585a5afa48	15703	released
ac7a45ac-ef13-483d-9ea4-6ebd4a403388	nationwidechildrens.org_ssf.TCGA-C8-A1HL.xml	f824940fb8111d24252512e525f684b2	15738	released
b7ad029f-d708-46b4-a0fc-172e052441e5	nationwidechildrens.org_ssf.TCGA-A2-A4RX.xml	6b7f8ad9222e241cd9d3aeec1c407825	15016	released
477790f4-4598-4487-bb37-783f5ca35c47	nationwidechildrens.org_ssf.TCGA-EW-A6SB.xml	5a48389c2b2d1ad9105d8bfd72e4c0d2	14802	released
812979df-c5e3-4896-9707-eef504fac816	nationwidechildrens.org_ssf.TCGA-E9-A229.xml	d6d2d9b9d9b032b675658d22cdce85f8	15655	released
8d8df785-d71c-452f-bcfc-ee4c022ee5f1	nationwidechildrens.org_ssf.TCGA-A2-A0SV.xml	5294b3e1d6c61e71a4fb3792d9dc7f32	15702	released
54989476-a958-4044-b11d-99118f792bca	nationwidechildrens.org_ssf.TCGA-C8-A12T.xml	72f55fde851b6757ac1cae94930f3cef	15681	released
ac8e8e2a-771d-495d-87e9-2e763eb24d8b	nationwidechildrens.org_ssf.TCGA-A2-A0ST.xml	59db0ed494f33d7ad5b2b843ba778556	15679	released
9480dd7d-80d9-438b-9c5b-3b9d25ff048e	nationwidechildrens.org_ssf.TCGA-LL-A5YM.xml	4afcfd66849e10911531dbe2358a0819	14837	released
4df3f6a0-88d9-4f23-a7dd-c085c04c67c8	nationwidechildrens.org_ssf.TCGA-AN-A0XW.xml	5d8ad54d67abf6cea5e88b20071d9bc1	15609	released
ef4f1767-e00f-4cba-92ec-eeb2f2ff639c	nationwidechildrens.org_ssf.TCGA-OL-A5RU.xml	cfb9ee33c9d43980a5786f7d702a9fce	15117	released
34adfb9a-2f87-472a-885f-74281c3a382a	nationwidechildrens.org_ssf.TCGA-A8-A07C.xml	cf6bd8088d73fcb4d228a6646f7cd7b5	15708	released
9a14eb8b-f546-4ea6-bf7b-4534b47f44dc	nationwidechildrens.org_ssf.TCGA-A2-A1G1.xml	bfc2906c33a32fa7b78972e7cf3945d6	15689	released
873e3066-623c-4353-b0e5-bbe86a385129	nationwidechildrens.org_ssf.TCGA-BH-A0H3.xml	02438577046937b7f1695c7dc3b27d07	15716	released
90d82e16-ef0a-4051-be44-e09eed09732a	nationwidechildrens.org_ssf.TCGA-BH-A0B1.xml	807ce20c0ff5aeef27e242e1bf35b619	15638	released
39b6b068-6f5d-42fa-a3a2-4258e872518f	nationwidechildrens.org_ssf.TCGA-A2-A0EP.xml	a06dca4972d9d5a4b25aa7fff3a0518b	15063	released
d39bd074-8590-4b10-8d95-26083d346937	nationwidechildrens.org_ssf.TCGA-BH-A42V.xml	b55ece0af4706cf4c3798ab0e5e30769	14855	released
e65e0a39-b0d2-48ce-a6fe-32be0aadc53b	nationwidechildrens.org_ssf.TCGA-B6-A0RV.xml	18424bc38435a1593f974b992b962df4	15602	released
9be571de-8e7a-4a55-b12e-697b89fc93ed	nationwidechildrens.org_ssf.TCGA-C8-A1HE.xml	835376c753887928fd261c1a105be398	15629	released
2c74d774-f54a-4791-bfed-e74df8777536	nationwidechildrens.org_ssf.TCGA-OL-A66J.xml	e434289bd922ac908dc6c1783c9d24a8	15055	released
2c933f13-e900-4a8f-9daa-57fcaf7823ba	nationwidechildrens.org_ssf.TCGA-GM-A3XL.xml	960e41bebd952747f62beb5801734a12	14826	released
d14e36eb-53d4-4f2e-8f0e-6b79a5d78c95	nationwidechildrens.org_ssf.TCGA-AC-A3W6.xml	a9921b677bbf4144dadb8953d3ef9a08	14924	released
6b1467ee-2d6a-4602-8ad7-3958b665173f	nationwidechildrens.org_ssf.TCGA-C8-A8HP.xml	c2da0990368e9d4b06913cf576b5dd94	14860	released
1bffbf4a-6752-460e-b998-22aa9d4da460	nationwidechildrens.org_ssf.TCGA-AN-A0XP.xml	c9b4c5b330b3e6305a623110dc71a7f4	14672	released
26cb0d8b-40d8-418e-a279-dc4db69b47ba	nationwidechildrens.org_ssf.TCGA-BH-A0HK.xml	dc692c50979770a7088585d12075cb18	18853	released
5a4b9f43-d8fb-4a01-8d29-b017a91c8be0	nationwidechildrens.org_ssf.TCGA-A2-A0D3.xml	2352a2f13a13c15829b13fcbb58aba58	15722	released
bf3e8bf5-44ac-4e57-9a56-1156c6655136	nationwidechildrens.org_ssf.TCGA-AQ-A1H2.xml	75af84d2deab542205bfd873a6d2ef2b	15739	released
a4d480e1-32f4-47a9-ac00-9cde47f1bac2	nationwidechildrens.org_ssf.TCGA-A2-A0SU.xml	2f6d056e4b0f2c8cc19ed0326c7b4025	15676	released
002ce63d-8c5d-4dcc-b919-ed5dbeb0be55	nationwidechildrens.org_ssf.TCGA-BH-A0BD.xml	e54349af0225a5eceb15cd53dcedf59a	15641	released
6b6569f0-4855-4b68-b38b-2724c0addd4a	nationwidechildrens.org_ssf.TCGA-OL-A97C.xml	44f2a9f29dd1c34ecaeb93a5b371a74f	15066	released
2b54fda4-31a0-4b1a-b8a9-ebb2c0413b1c	nationwidechildrens.org_ssf.TCGA-A8-A08A.xml	6f2260b6329555edfd9f5334f97ab41c	15707	released
d28084c9-48cc-4a74-b765-af58f487d2ce	nationwidechildrens.org_ssf.TCGA-LL-A50Y.xml	8f23a725581164a93614671f96fb8202	14849	released
06813775-cfb2-43fc-9ee1-b635e0985039	nationwidechildrens.org_ssf.TCGA-B6-A0WV.xml	bac260327b7fbaf396895a2fb1a71a04	15504	released
a6658793-e9a9-482a-a7ee-a18050944bd3	nationwidechildrens.org_ssf.TCGA-E9-A249.xml	2c084fbeabca2d1d82b8f806de60b32d	15641	released
f41d7c8b-a80a-4365-931e-943b50ccaeff	nationwidechildrens.org_ssf.TCGA-A2-A0T6.xml	2e3d6e5411c3f2a73b7207c4c6ed6893	15675	released
24eee0b7-57a4-4037-81a6-0019126115b2	nationwidechildrens.org_ssf.TCGA-B6-A0WY.xml	504d88bb017e9f67e26b0ca95b67ea0f	15639	released
901405fd-a920-401e-8bce-f8ec3e9c33c4	nationwidechildrens.org_ssf.TCGA-A8-A09I.xml	93489c9de435e9e247183c9219a4d909	15724	released
0f16b2b9-1f5d-4e46-a147-6bbcb4a279ef	nationwidechildrens.org_ssf.TCGA-A8-A07F.xml	ee8eb6c97fe769977ddfae265e332609	15700	released
e6f64fc2-3e8d-4b66-8ddc-92a08667ab4e	nationwidechildrens.org_ssf.TCGA-AO-A1KR.xml	bb3cd8b6dfcc72abe4bda893ac8853a5	15741	released
50ac711b-25c3-447d-a810-ae06a0a21962	nationwidechildrens.org_ssf.TCGA-AN-A0XN.xml	e751fe7ddcaf2ccfe6c5d42211d922d3	14672	released
f80fbfd6-3eea-406b-98e5-33816e5ef763	nationwidechildrens.org_ssf.TCGA-GM-A2DD.xml	b95fceed6872c8782d87c20366e84c0f	15811	released
4a329aec-d97a-42dc-8a79-4fb357b0d4a8	nationwidechildrens.org_ssf.TCGA-A2-A1FV.xml	dfd2818e07748e95487d3540b6a197f4	15723	released
adc42649-b93a-477b-a81f-f231173c4eb2	nationwidechildrens.org_ssf.TCGA-OK-A5Q2.xml	7204ae10ab38ca0c3a59148d7206bc5b	15053	released
11025f20-e1af-43ad-80a5-4a6b4ab3392e	nationwidechildrens.org_ssf.TCGA-D8-A27G.xml	c0b7ec913605771a94b68c68b1c53041	15659	released
35d20298-94c8-4cc1-9b03-8228af4ecad1	nationwidechildrens.org_ssf.TCGA-D8-A1X8.xml	8c4639359507521a018675d0d4626dfa	15657	released
efedc659-fd65-46ff-b338-b27a377d18e1	nationwidechildrens.org_ssf.TCGA-EW-A423.xml	d32523cc4db66bfc23e3f91f33623adc	14820	released
294460ff-4722-4431-ba55-e61d4e8471d4	nationwidechildrens.org_ssf.TCGA-BH-A0WA.xml	6caa63af4c2009809f46c1ec2c85c0d4	15608	released
e569bf40-933c-48b3-9c16-bf336f3567c0	nationwidechildrens.org_ssf.TCGA-BH-A0HI.xml	b2e66e67c9464d0e36643f6438d94da8	15718	released
524b2343-4778-4028-9a57-414cb0c5ddb1	nationwidechildrens.org_ssf.TCGA-BH-A1ES.xml	6504887e3aea722ab759490e2ad16b4f	25431	released
bc56d60c-cff4-4918-94c6-f755ef9b2d21	nationwidechildrens.org_ssf.TCGA-A2-A0CM.xml	067ccea8a43fe423475a330d9b096e5d	15756	released
228fb8d2-4be3-48f5-a6f5-10eca69be614	nationwidechildrens.org_ssf.TCGA-BH-A1FE.xml	dbfd9c61a62c6f1d84e761b5c0b320f3	25547	released
1ed87f84-caa2-471f-b418-15772255d9da	nationwidechildrens.org_ssf.TCGA-E2-A15S.xml	29aa420c68274f43ff3394e1703d57e1	15783	released
1578e86c-9aee-4c6e-94ca-6e8b6f15ca2f	nationwidechildrens.org_ssf.TCGA-BH-A18T.xml	2c59e600d34e7127bc4a44796bb58fe7	15704	released
74427254-7aea-4230-9f6b-71a003deb63b	nationwidechildrens.org_ssf.TCGA-AO-A12E.xml	0c5a82fe03f5aa9118bd43615bc78432	15713	released
8ad3a7fa-a8b7-4c50-aefa-e120ec130f50	nationwidechildrens.org_ssf.TCGA-AN-A0XV.xml	4b1e80fe00770389344a1c5451319fca	15610	released
4a62ed46-a89a-4729-8edf-85abb552bef0	nationwidechildrens.org_ssf.TCGA-A7-A13H.xml	4e89798eef366c4f8b5e402a98960563	15669	released
5c5bc098-be3d-4d73-a9bd-9c3808520fb4	nationwidechildrens.org_ssf.TCGA-C8-A3M8.xml	de6f7cb4dd589f7defe1c2fcc58d153b	14867	released
6ea451f2-44d2-4e80-a587-8d7a4b141851	nationwidechildrens.org_ssf.TCGA-A2-A0YE.xml	5e93fb8721cdeb645519e621eba9da80	15722	released
7c2ab71c-d85f-47c1-8166-5d16f2a8cc34	nationwidechildrens.org_ssf.TCGA-BH-A1EN.xml	5fb4fc8a30144f82752a1711f188439e	15718	released
44499d6e-f3ff-4f05-b7d6-0778c58fd25f	nationwidechildrens.org_ssf.TCGA-AR-A0TP.xml	724246deab0e87ffe8e3d92c0165bc7f	15661	released
